PlayerID	PlayerTrueName	Team	MinOnCourt	PossForOnCourt	PossOppOnCourt	PointsForOnCourt	PointsOppOnCourt	OffRtgOnCourt	DefRtgOnCourt	OverallRtgOnCourt	ORebForOnCourt	ORebOppOnCourt	DRebForOnCourt	DRebOppOnCourt	ORebRateOnCourt	DRebRateOnCourt	MinOffCourt	PossForOffCourt	PossOppOffCourt	PointsForOffCourt	PointsOppOffCourt	OffRtgOffCourt	DefRtgOffCourt	OverallRtgOffCourt	ORebForOffCourt	ORebOppOffCourt	DRebForOffCourt	DRebOppOffCourt	ORebRateOffCourt	DRebRateOffCourt	OverallRtgOnCourtMinusOffCourt	ORebRateOnCourtMinusOffCourt	DRebRateOnCourtMinusOffCourt
560	Brown, Shannon	LAL	1640.6833	3150	3176	3303	3288	104.8571	103.5264	1.3307	572	553	1188	1175	0.3274	0.6824	2229.3167	4346	4309	4854	4484	111.6889	104.0613	7.6276	780	743	1596	1486	0.3442	0.6823	-6.2969	-0.0168	0.0001
561	Gibson, Daniel	CLE	1068.2500	2000	2016	2229	2077	111.4500	103.0258	8.4242	351	364	784	678	0.3411	0.6829	2887.7500	5494	5490	6144	5761	111.8311	104.9362	6.8948	933	863	2076	1862	0.3338	0.7064	1.5294	0.0073	-0.0235
563	Barea, Jose	DAL	1545.4333	2940	2952	3174	3218	107.9592	109.0108	-1.0517	439	535	1022	1054	0.2940	0.6564	2430.5667	4738	4724	5190	4923	109.5399	104.2125	5.3274	718	792	1727	1674	0.3002	0.6856	-6.3791	-0.0062	-0.0292
564	Mensah-Bonsu, Pops	HOU	12.6500	31	31	24	32	77.4194	103.2258	-25.8065	5	6	9	13	0.2778	0.6000	3920.3500	7680	7676	8290	8309	107.9427	108.2465	-0.3038	1392	1261	2608	2758	0.3354	0.6741	-25.5027	-0.0576	-0.0741
564	Mensah-Bonsu, Pops	TOR	107.0167	208	208	203	232	97.5962	111.5385	-13.9423	46	46	68	73	0.3866	0.5965	3848.9833	7479	7463	8331	8448	111.3919	113.1984	-1.8065	1173	1292	2611	2563	0.3140	0.6690	-12.1358	0.0726	-0.0725
565	Diawara, Yakhouba	MIA	44.4333	88	87	88	91	100.0000	104.5977	-4.5977	15	16	34	30	0.3333	0.6800	3931.5667	7305	7329	7826	7636	107.1321	104.1888	2.9433	1264	1310	2684	2634	0.3243	0.6720	-7.5410	0.0090	0.0080
567	O'Bryant, Patrick	TOR	50.7333	102	104	111	132	108.8235	126.9231	-18.0995	17	16	31	30	0.3617	0.6596	3905.2667	7585	7567	8423	8548	111.0481	112.9642	-1.9161	1202	1322	2648	2606	0.3157	0.6670	-16.1834	0.0460	-0.0074
569	Novak, Steve	LAC	361.7333	714	699	718	803	100.5602	114.8784	-14.3182	101	138	235	274	0.2693	0.6300	3579.2667	6890	6899	7131	7567	103.4978	109.6826	-6.1847	1244	1175	2439	2406	0.3408	0.6749	-8.1335	-0.0715	-0.0449
574	Davis, Paul	WAS	7.9833	16	17	15	14	93.7500	82.3529	11.3971	4	4	3	7	0.3636	0.4286	3958.0167	7572	7545	7877	8270	104.0280	109.6090	-5.5810	1365	1379	2639	2679	0.3375	0.6568	16.9781	0.0261	-0.2282
575	Farmar, Jordan	LAL	1432.7000	2772	2775	2937	2878	105.9524	103.7117	2.2407	473	492	1029	1031	0.3145	0.6765	2437.3000	4724	4710	5220	4894	110.4996	103.9066	6.5930	879	804	1755	1630	0.3503	0.6858	-4.3523	-0.0358	-0.0093
577	Gay, Rudy	MEM	3174.9667	6173	6172	6798	6792	110.1247	110.0454	0.0794	1268	1029	2109	2026	0.3849	0.6721	806.0333	1580	1583	1606	1736	101.6456	109.6652	-8.0196	347	266	545	526	0.3975	0.6720	8.0990	-0.0126	0.0001
579	Lowry, Kyle	HOU	1651.1000	3256	3235	3542	3437	108.7838	106.2442	2.5396	649	552	1077	1136	0.3636	0.6611	2281.9000	4455	4472	4772	4904	107.1156	109.6601	-2.5445	748	715	1540	1635	0.3139	0.6829	5.0841	0.0497	-0.0218
581	Quinn, Chris	NJN	214.4000	408	408	409	445	100.2451	109.0686	-8.8235	56	83	142	149	0.2732	0.6311	3693.6000	7066	7063	7089	7781	100.3255	110.1657	-9.8401	1200	1243	2353	2654	0.3114	0.6543	1.0166	-0.0382	-0.0232
588	Foye, Randy	WAS	1667.1333	3174	3156	3245	3484	102.2369	110.3929	-8.1560	554	581	1113	1146	0.3259	0.6570	2298.8667	4414	4406	4647	4800	105.2787	108.9424	-3.6637	815	802	1529	1540	0.3461	0.6559	-4.4923	-0.0202	0.0011
589	Smith, Craig	LAC	1231.9333	2293	2285	2361	2452	102.9655	107.3085	-4.3430	454	448	792	804	0.3609	0.6387	2709.0667	5311	5313	5488	5918	103.3327	111.3872	-8.0545	891	865	1882	1876	0.3220	0.6851	3.7115	0.0389	-0.0464
592	Williams, Marcus	MEM	872.2333	1718	1725	1777	1914	103.4342	110.9565	-7.5223	360	279	599	566	0.3888	0.6822	3108.7667	6035	6030	6627	6614	109.8094	109.6849	0.1245	1255	1016	2055	1986	0.3872	0.6692	-7.6468	0.0016	0.0130
593	Boone, Josh	NJN	1045.4000	1969	1992	1914	2152	97.2067	108.0321	-10.8254	388	356	671	756	0.3392	0.6534	2862.6000	5505	5479	5584	6074	101.4351	110.8596	-9.4246	868	970	1824	2047	0.2978	0.6528	-1.4008	0.0414	0.0006
594	Armstrong, Hilton	HOU	40.2667	82	83	73	81	89.0244	97.5904	-8.5660	16	13	25	33	0.3265	0.6579	3892.7333	7629	7624	8241	8260	108.0220	108.3421	-0.3201	1381	1254	2592	2738	0.3353	0.6739	-8.2459	-0.0088	-0.0160
594	Armstrong, Hilton	NOH	238.9833	464	462	451	485	97.1983	104.9784	-7.7801	71	89	155	178	0.2851	0.6352	3679.0167	7109	7102	7673	7843	107.9336	110.4337	-2.5001	1116	1170	2410	2551	0.3043	0.6732	-5.2800	-0.0192	-0.0380
594	Armstrong, Hilton	SAC	55.9833	108	107	121	113	112.0370	105.6075	6.4296	23	17	33	35	0.3966	0.6600	3872.0167	7589	7592	7995	8364	105.3498	110.1686	-4.8188	1388	1290	2643	2692	0.3402	0.6720	11.2484	0.0564	-0.0120
597	Balkman, Renaldo	DEN	84.6833	169	172	171	196	101.1834	113.9535	-12.7701	26	40	59	71	0.2680	0.5960	3823.3167	7534	7526	8439	8108	112.0122	107.7332	4.2790	1331	1354	2608	2584	0.3400	0.6583	-17.0491	-0.0720	-0.0623
598	Collins, Mardy	LAC	470.2500	887	901	877	985	98.8726	109.3230	-10.4504	152	147	310	319	0.3227	0.6783	3470.7500	6717	6697	6972	7385	103.7963	110.2733	-6.4769	1193	1166	2364	2361	0.3357	0.6697	-3.9735	-0.0130	0.0086
599	Redick, J.J.	ORL	1808.0500	3472	3470	3856	3682	111.0599	106.1095	4.9504	588	586	1297	1245	0.3208	0.6888	2137.9500	4068	4067	4570	4130	112.3402	101.5491	10.7912	664	666	1621	1428	0.3174	0.7088	-5.8408	0.0034	-0.0200
601	Carney, Rodney	PHI	856.8000	1640	1654	1698	1799	103.5366	108.7666	-5.2300	265	338	559	624	0.2981	0.6232	3056.2000	5863	5821	6218	6438	106.0549	110.5996	-4.5446	1037	955	1982	1982	0.3435	0.6748	-0.6854	-0.0454	-0.0516
605	Rodriguez, Sergio	NYK	530.7000	1050	1053	1077	1222	102.5714	116.0494	-13.4780	132	186	341	393	0.2514	0.6471	3445.3000	6734	6756	7296	7464	108.3457	110.4796	-2.1339	1047	1124	2289	2498	0.2953	0.6707	-11.3441	-0.0439	-0.0236
605	Rodriguez, Sergio	SAC	516.9500	1045	1043	1190	1083	113.8756	103.8351	10.0405	198	186	364	318	0.3837	0.6618	3411.0500	6652	6656	6926	7394	104.1191	111.0877	-6.9687	1213	1121	2312	2409	0.3349	0.6735	17.0092	0.0488	-0.0117
606	Roy, Brandon	POR	2418.6833	4427	4406	5005	4757	113.0562	107.9664	5.0898	833	783	1564	1509	0.3557	0.6664	1504.3167	2750	2769	2958	2918	107.5636	105.3810	2.1826	471	446	968	965	0.3280	0.6846	2.9072	0.0277	-0.0182
607	Aldridge, LaMarcus	POR	2883.0000	5225	5226	5836	5565	111.6938	106.4868	5.2070	933	878	1859	1796	0.3419	0.6792	1040.0000	1952	1949	2127	2110	108.9652	108.2606	0.7045	371	351	673	678	0.3537	0.6572	4.5025	-0.0118	0.0220
612	Bargnani, Andrea	TOR	2799.4500	5443	5382	6078	6236	111.6664	115.8677	-4.2013	836	944	1852	1903	0.3052	0.6624	1156.5500	2244	2289	2456	2444	109.4474	106.7715	2.6759	383	394	827	733	0.3432	0.6773	-6.8772	-0.0380	-0.0149
614	Parker, Anthony	CLE	2288.7833	4381	4367	4957	4553	113.1477	104.2592	8.8885	705	711	1659	1483	0.3222	0.7000	1667.2167	3113	3139	3416	3285	109.7334	104.6512	5.0822	579	516	1201	1057	0.3539	0.6995	3.8063	-0.0317	0.0005
617	Brewer, Ronnie	MEM	79.7167	165	164	154	175	93.3333	106.7073	-13.3740	38	25	53	61	0.3838	0.6795	3901.2833	7588	7591	8250	8353	108.7243	110.0382	-1.3139	1577	1270	2601	2491	0.3877	0.6719	-12.0601	-0.0039	0.0076
617	Brewer, Ronnie	UTA	1662.1833	3217	3212	3516	3413	109.2944	106.2578	3.0366	497	558	1104	1058	0.3196	0.6643	2240.8167	4416	4404	4944	4601	111.9565	104.4732	7.4833	838	721	1609	1417	0.3716	0.6906	-4.4467	-0.0520	-0.0263
622	Mason, Roger	SAS	1514.5000	2884	2893	3105	3041	107.6630	105.1158	2.5472	536	491	1072	1018	0.3449	0.6859	2441.5000	4659	4658	5207	4854	111.7622	104.2078	7.5544	796	742	1745	1607	0.3313	0.7016	-5.0072	0.0136	-0.0157
629	Millsap, Paul	UTA	2257.0000	4397	4403	4898	4589	111.3941	104.2244	7.1697	788	740	1576	1395	0.3610	0.6805	1646.0000	3236	3213	3562	3425	110.0742	106.5982	3.4760	547	539	1137	1080	0.3362	0.6784	3.6937	0.0248	0.0021
643	Azubuike, Kelenna	GSW	231.0833	492	492	503	544	102.2358	110.5691	-8.3333	80	86	160	177	0.3113	0.6504	3714.9167	7782	7784	8419	8673	108.1856	111.4209	-3.2353	1068	1445	2411	2817	0.2749	0.6253	-5.0980	0.0364	0.0251
653	Amundson, Louis	PHX	1167.8000	2281	2319	2558	2492	112.1438	107.4601	4.6837	436	448	787	752	0.3670	0.6372	2778.2000	5551	5533	6481	6145	116.7537	111.0609	5.6928	895	1123	2016	1799	0.3322	0.6422	-1.0091	0.0348	-0.0050
655	Morris, Randolph	ATL	124.4333	257	263	252	267	98.0545	101.5209	-3.4664	58	62	80	85	0.4056	0.5634	3846.5667	7196	7169	8086	7689	112.3680	107.2535	5.1145	1308	1312	2540	2532	0.3406	0.6594	-8.5809	0.0650	-0.0960
660	Mahinmi, Ian	SAS	164.6000	325	334	320	337	98.4615	100.8982	-2.4367	57	61	135	121	0.3202	0.6888	3791.4000	7218	7217	7992	7558	110.7232	104.7250	5.9982	1275	1172	2682	2504	0.3374	0.6959	-8.4349	-0.0172	-0.0071
661	Oden, Greg	POR	501.8000	896	897	1026	948	114.5089	105.6856	8.8233	182	160	353	291	0.3848	0.6881	3421.2000	6281	6278	6937	6727	110.4442	107.1520	3.2922	1122	1069	2179	2183	0.3395	0.6709	5.5311	0.0453	0.0172
662	McRoberts, Josh	IND	524.0000	1080	1093	1163	1184	107.6852	108.3257	-0.6405	153	189	360	394	0.2797	0.6557	3417.0000	6875	6869	7100	7326	103.2727	106.6531	-3.3804	1027	1277	2441	2614	0.2821	0.6565	2.7399	-0.0024	-0.0008
664	Karl, Coby	CLE	5.2667	11	10	5	10	45.4545	100.0000	-54.5455	2	1	4	2	0.5000	0.8000	3950.7333	7483	7496	8368	7828	111.8268	104.4290	7.3978	1282	1226	2856	2538	0.3356	0.6997	-61.9433	0.1644	0.1003
664	Karl, Coby	GSW	107.9667	222	222	223	247	100.4505	111.2613	-10.8108	36	37	66	88	0.2903	0.6408	3838.0333	8052	8054	8699	8970	108.0353	111.3732	-3.3380	1112	1494	2505	2906	0.2768	0.6264	-7.4728	0.0135	0.0144
666	Brooks, Aaron	HOU	2875.5167	5645	5647	6104	6125	108.1311	108.4647	-0.3336	966	924	1940	2051	0.3202	0.6774	1057.4833	2066	2060	2210	2216	106.9700	107.5728	-0.6028	431	343	677	720	0.3745	0.6637	0.2692	-0.0543	0.0137
667	Landry, Carl	HOU	1415.2167	2756	2739	3003	2963	108.9623	108.1782	0.7841	543	466	939	956	0.3622	0.6683	2517.7833	4955	4968	5311	5378	107.1847	108.2528	-1.0682	854	801	1678	1815	0.3200	0.6769	1.8523	0.0422	-0.0086
667	Landry, Carl	SAC	1015.5667	1960	1952	2009	2155	102.5000	110.3996	-7.8996	325	309	684	718	0.3116	0.6888	2912.4333	5737	5747	6107	6322	106.4494	110.0052	-3.5559	1086	998	1992	2009	0.3509	0.6662	-4.3437	-0.0393	0.0226
669	Fesenko, Kyrylo	UTA	407.6500	786	782	863	762	109.7964	97.4425	12.3540	171	154	296	249	0.4071	0.6578	3495.3500	6847	6834	7597	7252	110.9537	106.1165	4.8372	1164	1125	2417	2226	0.3434	0.6824	7.5168	0.0637	-0.0246
673	Belinelli, Marco	TOR	1120.8000	2215	2180	2477	2400	111.8284	110.0917	1.7367	355	375	749	729	0.3275	0.6664	2835.2000	5472	5491	6057	6280	110.6908	114.3690	-3.6782	864	963	1930	1907	0.3118	0.6671	5.4149	0.0157	-0.0007
674	Scola, Luis	HOU	2631.1667	5157	5125	5521	5573	107.0584	108.7415	-1.6831	891	833	1752	1871	0.3226	0.6778	1301.8333	2554	2582	2793	2768	109.3579	107.2037	2.1542	506	434	865	900	0.3599	0.6659	-3.8373	-0.0373	0.0119
675	Davis, Glen	BOS	933.2167	1737	1760	1805	1890	103.9148	107.3864	-3.4716	295	301	578	626	0.3203	0.6576	2974.7833	5701	5683	6234	5848	109.3492	102.9034	6.4458	843	1007	2036	1913	0.3059	0.6691	-9.9174	0.0144	-0.0115
678	Williams, Sean	NJN	227.3833	446	452	408	434	91.4798	96.0177	-4.5379	79	91	152	173	0.3135	0.6255	3680.6167	7028	7019	7090	7792	100.8822	111.0130	-10.1308	1177	1235	2343	2630	0.3092	0.6548	5.5929	0.0043	-0.0293
679	Chandler, Wilson	NYK	2319.9167	4527	4540	4825	4949	106.5827	109.0088	-2.4261	676	757	1571	1704	0.2840	0.6748	1656.0833	3257	3269	3548	3737	108.9346	114.3163	-5.3817	503	553	1059	1187	0.2976	0.6569	2.9556	-0.0136	0.0179
681	Young, Thaddeus	PHI	2113.0833	4077	4053	4302	4443	105.5188	109.6225	-4.1037	697	708	1378	1406	0.3314	0.6606	1799.9167	3426	3422	3614	3794	105.4874	110.8708	-5.3834	605	585	1163	1200	0.3352	0.6653	1.2797	-0.0038	-0.0047
682	Moon, Jamario	CLE	1051.9500	1994	2044	2160	2080	108.3250	101.7613	6.5637	357	351	781	706	0.3358	0.6899	2904.0500	5500	5462	6213	5758	112.9636	105.4193	7.5444	927	876	2079	1834	0.3357	0.7036	-0.9807	0.0001	-0.0137
683	Curry, JamesOn	LAC	0.0500	0	0	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	3940.9500	7604	7598	7849	8370	103.2220	110.1606	-6.9386	1345	1313	2674	2680	0.3342	0.6707	NULL	NULL	NULL
685	Gray, Aaron	CHI	49.7333	90	91	88	111	97.7778	121.9780	-24.2002	18	18	35	37	0.3273	0.6604	3931.2667	7627	7632	7905	8016	103.6449	105.0314	-1.3865	1374	1338	2868	2748	0.3333	0.6819	-22.8137	-0.0060	-0.0215
685	Gray, Aaron	NOH	261.1833	503	498	529	517	105.1690	103.8153	1.3537	92	89	177	163	0.3608	0.6654	3656.8167	7070	7066	7595	7811	107.4257	110.5434	-3.1177	1095	1170	2388	2566	0.2991	0.6712	4.4714	0.0617	-0.0058
686	Noah, Joakim	CHI	1924.8833	3676	3710	3823	3916	103.9989	105.5526	-1.5536	711	660	1423	1277	0.3576	0.6831	2056.1167	4041	4013	4170	4211	103.1923	104.9340	-1.7417	681	696	1480	1508	0.3111	0.6801	0.1881	0.0465	0.0030
689	Afflalo, Arron	DEN	2193.6667	4319	4310	4795	4639	111.0211	107.6334	3.3877	690	795	1512	1555	0.3073	0.6554	1714.3333	3384	3388	3815	3665	112.7364	108.1759	4.5605	667	599	1155	1100	0.3775	0.6585	-1.1728	-0.0702	-0.0031
691	Stuckey, Rodney	DET	2498.6833	4605	4590	4879	4990	105.9501	108.7146	-2.7645	994	746	1577	1657	0.3750	0.6789	1457.3167	2694	2711	2830	3138	105.0483	115.7506	-10.7024	549	472	839	925	0.3725	0.6400	7.9379	0.0025	0.0389
693	Jianlian, Yi	NJN	1622.5833	3100	3069	3178	3397	102.5161	110.6875	-8.1714	485	528	1039	1156	0.2956	0.6631	2285.4167	4374	4402	4320	4829	98.7654	109.7001	-10.9347	771	798	1456	1647	0.3189	0.6460	2.7633	-0.0233	0.0171
694	Sessions, Ramon	MIN	1706.9000	3417	3411	3475	3695	101.6974	108.3260	-6.6286	646	548	1209	1179	0.3540	0.6881	2201.1000	4427	4426	4482	5047	101.2424	114.0307	-12.7884	754	714	1467	1613	0.3185	0.6726	6.1598	0.0355	0.0155
695	Horford, Al	ATL	2845.1167	5291	5250	6042	5586	114.1939	106.4000	7.7939	925	938	1910	1867	0.3313	0.6706	1125.8833	2162	2182	2296	2370	106.1980	108.6159	-2.4180	441	436	710	750	0.3703	0.6195	10.2119	-0.0390	0.0511
696	Law, Acie	CHA	32.8167	57	61	61	54	107.0175	88.5246	18.4930	11	17	23	22	0.3333	0.5750	3895.1833	7301	7304	7654	7556	104.8350	103.4502	1.3848	1355	1243	2621	2493	0.3521	0.6783	17.1082	-0.0188	-0.1033
696	Law, Acie	CHI	134.7833	266	264	294	303	110.5263	114.7727	-4.2464	50	47	80	95	0.3448	0.6299	3846.2167	7451	7459	7699	7824	103.3284	104.8934	-1.5650	1342	1309	2823	2690	0.3328	0.6832	-2.6814	0.0120	-0.0533
696	Law, Acie	GSW	66.1000	139	143	182	159	130.9353	111.1888	19.7464	10	39	45	43	0.1887	0.5357	3879.9000	8135	8133	8740	9058	107.4370	111.3734	-3.9364	1138	1492	2526	2951	0.2783	0.6287	23.6828	-0.0896	-0.0930
697	West, Mario	ATL	141.9833	269	302	275	298	102.2305	98.6755	3.5550	49	56	108	78	0.3858	0.6585	3829.0167	7184	7130	8063	7658	112.2355	107.4053	4.8302	1317	1318	2512	2539	0.3415	0.6559	-1.2752	0.0443	0.0026
699	Dudley, Jared	PHX	1990.7167	3898	3926	4509	4295	115.6747	109.3989	6.2758	712	817	1356	1271	0.3591	0.6240	1955.2833	3934	3926	4530	4342	115.1500	110.5960	4.5539	619	754	1447	1280	0.3260	0.6574	1.7219	0.0331	-0.0334
700	Anthony, Joel	MIA	1322.3167	2422	2456	2511	2515	103.6746	102.4023	1.2724	451	465	933	869	0.3417	0.6674	2653.6833	4971	4960	5403	5212	108.6904	105.0806	3.6098	828	861	1785	1795	0.3157	0.6746	-2.3374	0.0260	-0.0072
701	Cook, Daequan	MIA	691.1500	1267	1264	1251	1268	98.7372	100.3165	-1.5793	237	229	493	498	0.3224	0.6828	3284.8500	6126	6152	6663	6459	108.7659	104.9902	3.7757	1042	1097	2225	2166	0.3248	0.6698	-5.3550	-0.0024	0.0130
702	Gortat, Marcin	ORL	1087.8500	2085	2109	2252	2216	108.0096	105.0735	2.9361	341	347	810	766	0.3080	0.7001	2858.1500	5455	5428	6174	5596	113.1806	103.0951	10.0855	911	905	2108	1907	0.3233	0.6996	-7.1494	-0.0153	0.0005
703	McGuire, Dominic	SAC	67.3000	125	134	112	155	89.6000	115.6716	-26.0716	24	27	41	41	0.3692	0.6029	3860.7000	7572	7565	8004	8322	105.7052	110.0066	-4.3014	1387	1280	2635	2686	0.3405	0.6731	-21.7702	0.0287	-0.0702
703	McGuire, Dominic	WAS	239.8167	458	477	425	511	92.7948	107.1279	-14.3331	97	103	160	187	0.3415	0.6084	3726.1833	7130	7085	7467	7773	104.7265	109.7107	-4.9841	1272	1280	2482	2499	0.3373	0.6598	-9.3490	0.0042	-0.0514
704	Pecherov, Oleksiy	MIN	447.2000	905	895	923	945	101.9890	105.5866	-3.5976	156	161	310	323	0.3257	0.6582	3460.8000	6939	6942	7034	7797	101.3691	112.3163	-10.9473	1244	1101	2366	2469	0.3350	0.6824	7.3497	-0.0093	-0.0242
705	Young, Nick	WAS	1421.2833	2728	2705	2884	2936	105.7185	108.5397	-2.8213	491	529	911	962	0.3379	0.6326	2544.7167	4860	4857	5008	5348	103.0453	110.1091	-7.0639	878	854	1731	1724	0.3374	0.6696	4.2426	0.0005	-0.0370
707	Conley, Mike	MEM	2568.7000	4988	4981	5536	5501	110.9864	110.4397	0.5467	1002	809	1689	1649	0.3780	0.6761	1412.3000	2765	2774	2868	3027	103.7251	109.1204	-5.3953	613	486	965	903	0.4044	0.6651	5.9420	-0.0264	0.0110
711	Wright, Julian	NOH	851.4333	1682	1674	1797	1829	106.8371	109.2593	-2.4222	251	259	578	582	0.3013	0.6906	3066.5667	5891	5890	6327	6499	107.4011	110.3396	-2.9384	936	1000	1987	2147	0.3036	0.6652	0.5162	-0.0023	0.0254
712	Brewer, Corey	MIN	2453.9833	4929	4920	5035	5538	102.1505	112.5610	-10.4104	867	782	1664	1766	0.3293	0.6803	1454.0167	2915	2917	2922	3204	100.2401	109.8389	-9.5987	533	480	1012	1026	0.3419	0.6783	-0.8117	-0.0126	0.0020
713	Richard, Chris	CHI	223.6833	439	437	417	444	94.9886	101.6018	-6.6132	75	83	153	176	0.2988	0.6483	3757.3167	7278	7286	7576	7683	104.0945	105.4488	-1.3543	1317	1273	2750	2609	0.3355	0.6836	-5.2589	-0.0367	-0.0353
714	Durant, Kevin	OKC	3212.8333	6287	6304	6988	6536	111.1500	103.6802	7.4698	1085	1096	2262	2097	0.3410	0.6736	700.1667	1287	1303	1244	1381	96.6589	105.9862	-9.3273	250	233	466	446	0.3592	0.6667	16.7971	-0.0182	0.0069
715	Green, Jeff	OKC	3020.2000	5840	5834	6366	6216	109.0068	106.5478	2.4590	997	1002	2084	1987	0.3341	0.6753	892.8000	1734	1773	1866	1701	107.6125	95.9391	11.6734	338	327	644	556	0.3781	0.6632	-9.2144	-0.0440	0.0121
716	Thornton, Al	LAC	1405.3333	2661	2645	2743	2916	103.0815	110.2457	-7.1642	507	438	921	934	0.3518	0.6777	2535.6667	4943	4953	5106	5454	103.2976	110.1151	-6.8175	838	875	1753	1746	0.3243	0.6670	-0.3467	0.0275	0.0107
716	Thornton, Al	WAS	674.0000	1257	1259	1254	1385	99.7613	110.0079	-10.2466	237	233	444	436	0.3522	0.6558	3292.0000	6331	6303	6638	6899	104.8492	109.4558	-4.6067	1132	1150	2198	2250	0.3347	0.6565	-5.6399	0.0175	-0.0007
718	Tucker, Alando	MIN	24.6333	54	54	59	88	109.2593	162.9630	-53.7037	9	13	12	22	0.2903	0.4800	3883.3667	7790	7783	7898	8654	101.3864	111.1911	-9.8047	1391	1249	2664	2770	0.3343	0.6808	-43.8990	-0.0440	-0.2008
718	Tucker, Alando	PHX	70.8500	136	138	145	160	106.6176	115.9420	-9.3244	33	39	44	45	0.4231	0.5301	3875.1500	7696	7714	8894	8477	115.5665	109.8911	5.6754	1298	1532	2759	2506	0.3412	0.6430	-14.9998	0.0819	-0.1129
719	Hawes, Spencer	SAC	1876.6500	3677	3678	3842	4072	104.4874	110.7123	-6.2250	620	618	1308	1326	0.3186	0.6791	2051.3500	4020	4021	4274	4405	106.3184	109.5499	-3.2315	791	689	1368	1401	0.3609	0.6650	-2.9935	-0.0423	0.0141
722	Smith, Jason	PHI	658.2333	1282	1275	1355	1407	105.6942	110.3529	-4.6587	218	239	399	433	0.3349	0.6254	3254.7667	6221	6200	6561	6830	105.4654	110.1613	-4.6959	1084	1054	2142	2173	0.3328	0.6702	0.0372	0.0021	-0.0448
726	Watson, C.J.	GSW	1787.8167	3737	3745	4048	4047	108.3222	108.0641	0.2581	526	701	1140	1360	0.2789	0.6192	2158.1833	4537	4531	4874	5170	107.4278	114.1028	-6.6750	622	830	1431	1634	0.2757	0.6329	6.9331	0.0032	-0.0137
729	Harris, Mike	HOU	82.3500	163	170	151	181	92.6380	106.4706	-13.8326	50	22	59	73	0.4065	0.7284	3850.6500	7548	7537	8163	8160	108.1479	108.2659	-0.1180	1347	1245	2558	2698	0.3330	0.6726	-13.7146	0.0735	0.0558
729	Harris, Mike	WAS	13.5167	27	31	23	30	85.1852	96.7742	-11.5890	3	8	12	14	0.1765	0.6000	3952.4833	7561	7531	7869	8254	104.0735	109.6003	-5.5268	1366	1375	2630	2672	0.3383	0.6567	-6.0622	-0.1618	-0.0567
734	Fernandez, Rudy	POR	1416.6667	2624	2590	2813	2768	107.2027	106.8726	0.3302	495	479	875	912	0.3518	0.6462	2506.3333	4553	4585	5150	4907	113.1122	107.0229	6.0893	809	750	1657	1562	0.3412	0.6884	-5.7591	0.0106	-0.0422
735	Bayless, Jerryd	POR	1283.5667	2359	2364	2580	2571	109.3684	108.7563	0.6120	442	434	822	802	0.3553	0.6545	2639.4333	4818	4811	5383	5104	111.7269	106.0902	5.6366	862	795	1710	1672	0.3402	0.6826	-5.0246	0.0151	-0.0281
736	Batum, Nicolas	POR	893.4167	1654	1670	1939	1798	117.2310	107.6647	9.5663	284	275	565	545	0.3426	0.6726	3029.5833	5523	5505	6024	5877	109.0712	106.7575	2.3137	1020	954	1967	1929	0.3459	0.6734	7.2526	-0.0033	-0.0008
739	Greene, Donte	SAC	1620.1833	3212	3224	3356	3516	104.4832	109.0571	-4.5739	537	537	1128	1151	0.3181	0.6775	2307.8167	4485	4475	4760	4961	106.1315	110.8603	-4.7288	874	770	1548	1576	0.3567	0.6678	0.1549	-0.0386	0.0097
740	Brown, Bobby	LAC	191.4167	366	364	344	414	93.9891	113.7363	-19.7472	69	46	138	140	0.3301	0.7500	3749.5833	7238	7234	7505	7956	103.6889	109.9806	-6.2918	1276	1267	2536	2540	0.3344	0.6668	-13.4554	-0.0043	0.0832
740	Brown, Bobby	NOH	327.6000	619	623	664	683	107.2698	109.6308	-2.3610	104	123	206	221	0.3200	0.6261	3590.4000	6954	6941	7460	7645	107.2764	110.1426	-2.8662	1083	1136	2359	2508	0.3016	0.6750	0.5052	0.0184	-0.0489
741	Thompson, Jason	SAC	2357.6333	4603	4598	4808	5033	104.4536	109.4606	-5.0070	843	757	1621	1651	0.3380	0.6817	1570.3667	3094	3101	3308	3444	106.9166	111.0609	-4.1443	568	550	1055	1076	0.3455	0.6573	-0.8627	-0.0075	0.0244
746	Randolph, Anthony	GSW	749.1000	1583	1572	1686	1761	106.5066	112.0229	-5.5163	227	296	478	553	0.2910	0.6176	3196.9000	6691	6704	7236	7456	108.1453	111.2172	-3.0719	921	1235	2093	2441	0.2739	0.6289	-2.4444	0.0171	-0.0113
747	Hunter, Othello	ATL	32.9667	73	72	69	84	94.5205	116.6667	-22.1461	21	24	18	29	0.4200	0.4286	3938.0333	7380	7360	8269	7872	112.0461	106.9565	5.0895	1345	1350	2602	2588	0.3420	0.6584	-27.2356	0.0780	-0.2298
748	Koufos, Kosta	UTA	172.3500	339	344	325	388	95.8702	112.7907	-16.9205	61	53	118	117	0.3427	0.6901	3730.6500	7294	7272	8135	7626	111.5300	104.8680	6.6620	1274	1226	2595	2358	0.3508	0.6791	-23.5825	-0.0081	0.0110
